n,msno,city,bd,gender,registered_via,registration_init_time,expiration_date,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,count,discount,is_churn
7793,ChtFc/GtC4tWkAwwfTban84yRHw8cHt3K5WH1sqVmW4=,11,27,male,9,20070227,20171016,39,31,149,149,1,20150228,20150416,0,1,0,0
7794,a5dwd7D564lZzFF5avs6adgMrF/M9DdYjjl0a9qVaKc=,1,0,,7,20160110,20170909,41,30,99,99,1,20160209,20160309,0,1,0,0
7795,AKiNuUEC1hj10XIE6vx4Tp4UZ35bBH/w2y4Mvhz1oFo=,5,0,male,7,20111203,20170909,41,30,149,149,1,20160908,20161009,0,1,0,0
7796,5FsmygYnTvf8dNjQuyBTJBWT06ucFwitnC+NUeBy9VE=,22,31,male,7,20140110,20171005,41,30,149,149,1,20160922,20161022,0,1,0,0
7797,7tPLL7uKhcvE4JlmZgnUCliGVNzGkC3bZk4qaswokIc=,1,0,,7,20130622,20170215,41,30,258,258,1,20150517,20150417,0,2,0,1
7798,9wE+Lh4B2T5Kfpiv/mceNMGdenKg/IBdqtUAqXrjpN8=,22,21,female,9,20090316,20170913,36,30,180,180,1,20170113,20170112,1,1,0,0
7799,xoe+C7jvBFwPGqwyXQx6IQ/Vg1YaNHfUfvZEgJu55+4=,1,0,,7,20130205,20170919,41,30,99,99,1,20160519,20160619,0,1,0,0
7800,CDioQD/0CEKKHjym0z31KEjZdgjV3aMmd0gMuCnHSpA=,15,32,female,9,20090807,20170925,37,30,149,149,1,20150526,20150625,0,1,0,0
7801,f0wr/X25L+eFjMLd507Pto+ZK/syjhSk9vyD+2wVK0Q=,1,0,,7,20150825,20170920,41,30,99,99,1,20150825,20150924,0,1,0,0
7802,Cu3bxtMgbb4cQVrtxcBMLubzKeBZQ5kVBk5zCpZ41sQ=,13,27,male,9,20051009,20170924,37,30,149,149,1,20170225,20170324,0,1,0,0
7803,Y5b8nyYEBMUp5xtE2IzcIFshfzL7z3KZQpDiSojj+jo=,1,0,,7,20150824,20170828,41,30,99,99,1,20160624,20160724,0,1,0,0
7804,5AkQDglvmVeKUw6ZDSbdJJMyTbxXn5Lf8D7a5IZzljc=,1,0,,7,20160227,20170930,41,30,99,99,1,20160627,20160727,0,1,0,0
7805,2aG1OxUDInSsCtIUmeInYlBJP8irGcHc4QOzo33xyXc=,13,27,male,7,20101224,20170924,41,30,129,129,1,20150923,20151024,0,1,0,0
7806,waRWPdgTwIpUnnGkcSKkbqKiaPzMbRp9aE9/LZB4nRs=,6,26,male,7,20140129,20170923,41,30,248,238,1,20161231,20150505,0,2,10,0
7807,eDzEHllQQ7PdKvppLVMk/LUukOKa4bbQqSN1abnfTz0=,13,35,male,9,20041013,20170925,40,30,149,149,1,20160226,20160325,0,1,0,0
7808,IkiJ/lyC/vcF4lRGYh0WfHtkdxsgixswZmzj+XABbhM=,1,0,,7,20120228,20170930,41,30,298,298,1,20160327,20150628,0,2,0,0
7809,sDLr4hvO49IuE0Vhke8IrTpwQtCN3ehUtXf3EjLhf0c=,1,0,,7,20131215,20171007,36,30,180,180,1,20161031,20161201,0,1,0,0
7810,VI+8axSwyVQn9vM1d4v7ShakrILLYSYXEX6HGGnK9sY=,13,32,male,7,20140728,20170915,41,30,149,149,1,20150127,20150730,0,1,0,0
7811,RS4WxcMAUJDFtaSLc1Ykx7Z6693ldsHNhBj6en648R8=,11,38,male,9,20131123,20170924,40,30,149,149,1,20161223,20170124,0,1,0,0
7812,CzTl2zU/XtIbScYZgvtrNB8ZxfrXifihjzhB2X+tFaU=,22,24,female,3,20131129,20171006,40,30,149,149,1,20161107,20161206,0,1,0,0
7813,jabsKSHULFJKrYh0aYrDdxGDKXLWyXrmKLCNOtcLfvM=,1,0,,7,20150930,20170930,41,30,99,99,1,20160731,20160831,0,1,0,0
7814,7o/kGsitel6HGg8NR0pzmDGfDAY7IsZcavVDEA9vqgY=,15,22,female,3,20120719,20170715,39,30,149,149,1,20160831,20161016,0,1,0,0
7815,qeiFlB8P4nTCGQuKJXBz9XZFR3ac1drj3w9LBh/+ZNo=,13,33,male,7,20100917,20171007,41,30,149,149,1,20150407,20150507,0,1,0,0
7816,aSW0X5ryRiNV5pvv5XZv1oNGwVSbtZLBVglOF5FyB3A=,1,0,,7,20140328,20170116,41,30,278,298,1,20151201,20150227,0,2,0,1
7817,qGKf98shq+ennn6FJYWfzgc4AjpkHujC5ULW81KE5RQ=,1,0,,7,20130725,20170916,41,30,99,99,1,20160316,20160416,0,1,0,0
7818,eyeyE8kuixumFarWPZ+l02gNdQ9HyV4G3BierF/7rNs=,14,28,male,9,20050831,20170930,34,30,149,149,1,20160630,20160731,0,1,0,0
7819,3tUYx4fQdptqUzoX0PLy87DbV5Pzt8BpyHffGQMYi/c=,9,48,male,9,20060918,20170930,34,30,149,149,1,20160831,20160930,0,1,0,0
7820,e4oRTXynIUE9TBfDgEVVvPtlezqeoOWiI+N7q5GFERE=,1,0,,7,20130816,20170525,41,30,99,99,1,20160615,20160715,0,1,0,0
7821,UZUmirKemJO4JQFIdp417RzhETrALgpgeMpGCWAEkbQ=,1,0,,7,20130511,20170910,41,30,149,149,1,20150110,20150210,0,1,0,0
7822,6pyHMq9B7R2/afdox0SERvvyQcyP1u737VOarmkm4jc=,1,0,,7,20151007,20171006,41,30,99,99,1,20170206,20170306,0,1,0,0
7823,J2rMP+ZAQQdPA3D9ORBXCiJ48j7trEiOBNKxA8jYg6E=,22,28,male,9,20111129,20170925,37,30,149,149,1,20160626,20160725,0,1,0,0
7824,TfavOWql/FMp7+aPuFjFFZA6w9VP3rIWCXzZOmj9toY=,1,0,,7,20160325,20170924,41,30,99,99,1,20160724,20160824,0,1,0,0
7825,IQjgY263sUQHthTh2jlyzY9v5tsArkVI1sF+ry0Szi8=,7,21,female,3,20130814,20171022,36,30,180,180,0,20170119,20170220,0,1,0,0
7826,RkFU9AhiBPVEIgCOFs0YE2pfzkulYm0FiyHuAlo0jIw=,13,27,female,9,20130505,20171007,39,30,149,149,1,20150731,20150907,0,1,0,0
7827,Wl7IFNGsnPPHha7CY1qhBSlVqK3JHUO99e9Ea2DcJsk=,1,0,,7,20120309,20171004,41,30,149,149,1,20150408,20150509,0,1,0,0
7828,Ge0apCcevOl3sHEDA2h0XJ8whTmWg3OB5lmfeARaATo=,1,0,,7,20130201,20171002,41,30,149,149,1,20160204,20160204,1,1,0,0
7829,jWTwX1flmH7rIJ6VAgcdwqdIH3W9QGozkSbbmiSmCPI=,1,0,,7,20150913,20170912,41,30,99,99,1,20161212,20170112,0,1,0,0
7830,GR0N4d8OqFfmHVsSjNAD1ICiWVo7B836Qt5cGuIIzZ4=,1,0,,7,20140106,20170908,41,30,99,99,1,20151108,20151208,0,1,0,0
7831,3FpgCoQM3oJVAfHQG2oTxOzx3T9bQYJ/Hz6rC3VUads=,13,29,female,3,20160531,20170916,40,30,149,149,1,20160917,20161016,0,1,0,0
7832,8PfryrJ2njBMB7LrduwZVj5yMuo+xfRYOfVb2kv4nfU=,13,31,female,9,20080216,20170916,38,30,149,149,0,20160226,20160327,0,1,0,0
7833,5vMk8hTXw6iQzB5dQUS+xLdpIuWI5rMF3yaZs/wb5Sw=,1,0,,7,20101107,20170921,41,30,149,149,1,20151121,20151221,0,1,0,0
7834,yKSt7b0HhWLD/j7f4AaijWpYAzX1ZPZbMM6c9H1Tp4s=,1,0,,7,20160105,20170105,41,30,99,99,1,20160504,20160604,0,1,0,1
7835,Dhe2BECPE9EkYjAnZPUwcNVsL/dja07hcYw3/Xhxd2c=,1,0,,7,20160221,20171007,41,30,149,149,1,20161020,20161120,0,1,0,0
7836,FvaiCA/DAbGupjQkBTcIXgGH7gSIX5erXWkKU6brrDo=,5,51,female,9,20100312,20170207,34,0,0,149,1,20150831,20150930,0,1,0,1
7837,2PMp2oCW2BEv88XlJflQajQbTqiPZrdFQ9qgA00PKCo=,1,0,,7,20150824,20170810,41,30,99,99,1,20170223,20170323,0,1,0,0
7838,RDAwLpaF5IGn19p3AvviR6PkmMF6ekzdhsGuKq6rfWI=,1,0,,7,20150812,20170815,41,30,99,99,1,20170212,20170312,0,1,0,0
7839,QMEz9mH9TK8ndjE51pvOtl5lEsSrLyTexyz7Br0AgTc=,15,22,female,9,20141022,20180505,40,30,149,149,1,20150630,20151117,0,1,0,1
7840,iuwLprn7tDVnjmrCT19M8wMf2Z7/heqiT+/UoY6K4Bs=,1,0,,7,20150723,20170922,41,30,99,99,1,20151122,20151222,0,1,0,0
7841,hi7x3/SuQiUhzGGzjyqWOCHDSko7quTKrIB9o9/A1R0=,1,0,,7,20111205,20170911,41,30,99,99,1,20170211,20170311,0,1,0,0
7842,G4lGFv3AMhgbU1uIPum/Ri3lk10jxuNTkFBjfj0ZS84=,1,0,,9,20150628,20171006,38,30,149,149,0,20170126,20170225,0,1,0,0
7843,07zINvBZyoJQM6c8GcRqZ37BYR0SpWOB+32VnMIIvnI=,1,0,,7,20130619,20170917,41,30,149,149,1,20150218,20150319,0,1,0,0
7844,I9G6QmFSrj5Hpu1qzSgh/ql9/U+YuBskAqCkMmcU7gw=,15,37,male,9,20051022,20171013,39,30,149,149,1,20151102,20151213,0,1,0,0
7845,nKXN9vc2ECXAVnDxS8YccNBGlDg5s9VPXKw7clGHDW8=,4,29,female,9,20070506,20171005,16,30,149,149,1,20151021,20151120,0,1,0,0
7846,yQk1Ijcul5RQ3LBYiShwVnTC4kOGhzkUTsoUZxYMv98=,22,29,female,9,20151105,20170307,37,30,149,149,1,20170205,20170307,0,1,0,1
7847,704vggRLmQLAAb9I4yPN/XCDE7D34PGMmQ+FIQu0L9Q=,1,0,,7,20151211,20170911,41,30,99,99,1,20160311,20160411,0,1,0,0
7848,yAVQ3G8WT7UA82wktXF2x4A3hz3wGP0dbCXHb/NNILg=,4,0,,4,20151109,20170930,16,30,149,149,1,20161101,20161130,0,1,0,0
7849,uAQOxcD1vQ2pNBY8n9dNKYInihtQMlelcjlsJruR0wM=,6,35,female,9,20090419,20170921,37,30,149,149,1,20150821,20150921,0,1,0,0
7850,AI0EfjrldUosla4rWiREBjUi5TqRmiq5rWREwGU2IKM=,5,48,female,7,20150815,20170921,41,30,99,99,1,20160815,20160915,0,1,0,0
7851,ChmIzv7xgrlg16U2zHAK6IGtDSx+YM0atF3qfMDKUeE=,18,46,female,7,20151003,20171003,41,30,99,99,1,20170103,20170203,0,1,0,0
7852,VM5C77T9C/OFgQ+R0iaEor08QB4nH80f2n24VgVNXrY=,4,32,female,7,20100503,20170911,41,30,99,99,1,20160511,20160611,0,1,0,0
7853,y0mLl38QiQofPqPnTziF+2bLifdsBx16IAVekb8eER0=,12,36,female,9,20150324,20170418,40,30,149,149,1,20160228,20160327,0,1,0,1
7854,l9rf/sRcEvGxkF6ZflGgAY/T5N/9KC0zSnLvpDZnWdw=,13,37,female,7,20120628,20170930,41,30,149,149,1,20150531,20150701,0,1,0,0
7855,Z/YJT2E7ZZw+45oblXbAiXg+772BBNfPQxQik5AUaqg=,1,0,,7,20151217,20170916,41,30,149,149,1,20161016,20161116,0,1,0,0
7856,SNLOlKUVC6QF2EIN3fneDRNyouVU+FNcUY6TkwsZOHI=,15,35,male,9,20071213,20170930,34,30,149,149,1,20161130,20161231,0,1,0,0
7857,Cm0gW6Amto7C6uF8jse8CkadqVAoODm8tl3eW8l3AP4=,1,0,,7,20120202,20171002,41,0,0,149,1,20150501,20150602,0,1,0,0
7858,Y/uLvUHtyTlMyfEH+655sgBpXKH/n3ksk1fttRzmQ/I=,1,0,,7,20161012,20170523,41,30,99,99,1,20161012,20161111,0,1,0,0
7859,pjDOkXUnuvmNpbH4JKfDb24CPhwfZYhGvX+KkOY3UAU=,22,30,female,9,20110607,20171012,39,30,149,149,1,20150630,20150812,0,1,0,0
7860,4IO5vC6FLpRoNC7qjIfRn9wzGeGpxTyDkvaf6ja7K1A=,8,31,male,9,20041115,20170930,34,30,149,149,1,20160331,20160430,0,1,0,0
7861,r27q1ksSyleKwlIXfYFTDEn152AtNgKjB9tbO6yneYc=,15,22,female,9,20140131,20170919,40,30,149,149,1,20170220,20170319,0,1,0,0
7862,t/vG+UoY8Izcyjzlbqj5DIu3OuLmJ8eMe3oFd6bLIYE=,1,0,,7,20151126,20170930,41,30,99,99,1,20151126,20151225,0,1,0,0
7863,4DG9ssl4whmESPvU1zNNPm6yvMWzHWOaUugVarnN8xk=,1,0,,7,20160108,20170108,41,30,99,99,1,20160707,20160807,0,1,0,1
7864,zTcwCHIH4l2PcgB3nKiWRH7wLObS4O4CrnL4yIV3Os8=,1,0,,7,20130822,20170920,41,30,99,99,1,20160520,20160620,0,1,0,0
7865,Fshj//P1oXHDFVnGgCuICcpcn/YNWl4hLQp8PLF+o1A=,13,33,male,9,20110921,20171004,40,30,149,149,1,20160905,20161004,0,1,0,0
7866,tgxwCsfQEIo/AvwMXui4MF9kK3pGR4IWS0yFM/XqYPs=,15,26,male,9,20111204,20171025,39,30,149,149,1,20151102,20151225,0,1,0,0
7867,GYxQM5nAlg7DKqlOLcQePpkeU39vVGERtcj+yIF32+Y=,17,25,female,7,20140120,20170920,41,30,99,99,1,20170220,20170320,0,1,0,0
7868,ihCt2AnFLCNAjzHBhHrSMfvM3PkppcB+xNGez/uai6I=,13,25,male,9,20140627,20170913,40,30,149,149,1,20160913,20161013,0,1,0,0
7869,UkyedKN9CihJ21cYyIb6RWHFqEWH/ayN0kfSb0OWbQs=,1,0,,7,20151216,20170910,41,30,149,149,1,20160115,20160215,0,1,0,0
7870,CYdRVj9affd1Z+XgqIl5AUxwzkHYwsDOTvo3Z9TGaQ4=,1,0,,7,20150713,20170912,41,30,99,99,1,20161012,20161112,0,1,0,0
7871,4PIV8btU8p7zYr8y08qUp8lVEIOv1IDeVP8gkCtZ9EA=,1,0,,7,20150707,20170920,41,30,99,99,1,20151207,20160107,0,1,0,0
7872,fyxWZw1ldLithb0sHraoehO2HEcKfBP6tAtikdDq/C0=,1,0,,13,20161121,20170920,30,30,129,129,1,20161221,20170120,0,1,0,0
7873,N8UIkEgI7VJfPmv+3x5umxlIUvW5eiSGq1q4qEX4xtw=,15,31,male,9,20100327,20171004,40,30,149,149,1,20160105,20160204,0,1,0,0
7874,IOzS354MptWnXnUi7JcesW/vYHEP38mLJecTqZYapa0=,5,29,female,9,20070412,20170520,39,31,149,149,1,20150331,20150520,0,1,0,0
7875,yQC2N2XfRJ/M5Aua1jYDB29yfbtxstr8JADaQZ3QjBo=,1,0,,7,20120124,20170914,41,30,149,119,1,20150303,20150404,0,1,30,0
7876,6RuTgKT0sylnUZ1Ej1QWdYBAS46Wm5CXL/HUeQkkyX4=,5,37,male,9,20040609,20170930,34,0,0,149,1,20150930,20151031,0,1,0,0
7877,8Q4qa+8VPUJndwvXrBlbAm9x3esK727h7iZvXJV+Rxo=,13,0,male,9,20050331,20171006,37,30,149,149,1,20160807,20160906,0,1,0,0
7878,oUauUP0kYQkW92uYPmFR18HTcgFxAMEHkfkV0Zl5rz8=,1,0,,7,20101020,20170908,41,30,149,149,1,20170208,20170308,0,1,0,0
7879,X2e679zlXSY8At+cnE1+7qHBjJnIIAprlGBuk+8jCD4=,1,0,,7,20151219,20170930,41,30,149,149,1,20161119,20161219,0,1,0,0
7880,qr/eP8C2pu1X6FPiDX2jimbz0kTjKRe8hjlJBYxpnxs=,1,0,,7,20151228,20170930,41,30,99,99,1,20170131,20170228,0,1,0,0
7881,oUVOEs4yh9fuCJDMdfop9Zm0MfyhaXpqjcuIxMMual4=,13,25,,7,20150202,20180212,41,30,149,149,1,20151101,20151201,0,1,0,0
7882,YDbJ5H5G0HCmt9zbEQZijis487r/Un/WYUCy8N0tEiY=,1,0,,7,20160326,20170930,41,30,99,99,1,20161126,20161226,0,1,0,0
7883,KJhL5I7wV7ymtqDW2zz0yaR8V1bgkAoGGJFTclX8A5w=,1,0,,7,20160918,20170917,41,30,99,99,1,20170117,20170217,0,1,0,0
7884,+aUDZ04hHoBCZ2hF0XUVJOq1I9vXfQuFPSwvgQdwWFM=,4,0,,3,20130209,20170916,40,31,149,149,1,20150516,20150615,0,1,0,0
7885,nqOKOe2elHRrm5O/jlhcIm+Zf4Z4j4mFzxAlrjiXpFA=,15,24,female,7,20110111,20170915,41,30,149,149,1,20160430,20160531,0,1,0,0
7886,rNG1r12uDLcTX17u3LudRCkssVU6JuKHv2ru6KlvkZU=,22,0,,9,20141011,20170918,40,30,149,149,1,20150622,20150721,0,1,0,0
7887,ZkEUbpxVMCwXMyyONJRH3mYZkFPK/eAO/xCY7a8Os7o=,1,0,,7,20160226,20170216,41,30,99,99,1,20160526,20160626,0,1,0,1
7888,BR5zJrnMDLuQmD0ggMOdYpVIWEkCxku4ukiUnZcFfdE=,13,28,male,4,20160614,20170922,40,30,149,149,1,20161220,20170122,0,1,0,0
7889,z+xD9Jmt4ZIk3qmNu1a5ZxsDl9ndpo7LCcY7Fq9Q3Xg=,1,0,,7,20160604,20171004,41,30,99,99,1,20161104,20161204,0,1,0,0
7890,ZUplal7CI8WDfQxN/zY+RLzby6thMRFC7N2xP4RzrDQ=,1,0,,7,20161014,20170913,41,30,99,99,1,20161113,20161213,0,1,0,0
7891,8/ONTNN+OpIZh2GN5LXdtZpBE28ogYd+wbcDoBtc6d4=,1,0,,7,20150812,20170718,41,30,99,99,1,20161212,20170112,0,1,0,0
7892,no0GXq51Ifs9M85H+dWTP0+zfMLLN5mprgbvO4VMjoI=,4,43,female,9,20080724,20170930,34,0,0,149,1,20150731,20150831,0,1,0,0
7893,w2tx1o5jjxSouWXZzjil++oH2NcnDEVQVB6RiIXkuu0=,22,21,male,7,20141227,20171008,41,30,149,149,1,20160826,20160926,0,1,0,0
7894,F9IrELnQrnMKDvUgj5E/QI6GI+rxSmSRvA+73V92Q94=,5,19,female,9,20090706,20171002,38,30,149,149,0,20160424,20160524,0,1,0,0
7895,I5EyIVTPpYTKdOD22tF1/s+Ibia1Nxb9W6qRbyR3Ekw=,1,0,,7,20150719,20170918,41,30,99,99,1,20160718,20160818,0,1,0,0
7896,Na8MIdcEuc3gGbfCOhHnemEdgf1OQcdl4rn8VJxUju8=,15,29,female,9,20070723,20170930,31,0,0,149,1,20150731,20150831,0,1,0,0
7897,TUraiJoQ1SeDmSa4e5WfjsY0d/ezecUrsulhQt/lzJg=,1,0,,7,20101222,20170922,41,30,129,129,1,20160621,20160722,0,1,0,0
7898,9N19qsPKt/lNTd/ilKqF6eevXh0VMjpKbfivZeMepWg=,11,30,male,3,20140602,20170922,36,30,180,180,1,20170123,20170222,0,1,0,0
7899,9s5E9MrArP783G3gyd8MODqIC+P62d9ZKgCX+1PxYFk=,1,0,,7,20150829,20170817,41,30,99,99,1,20161031,20161130,0,1,0,0
7900,uo4tD4NOAgvJJJA4D6aF+ys9ubfHTTtAI4ztHe3sR80=,1,0,,7,20140126,20170924,41,30,149,149,1,20150125,20150225,0,1,0,0
7901,IHWN4q/2h9XpzIEIgmRe8+o4QTJAZF9N5XLM990uCv0=,1,0,,7,20131220,20170917,41,30,149,149,1,20150119,20150219,0,1,0,0
7902,+DNFqRQEsk2hF/Yb045geHKqOMiY023QcuKJLHC2a7A=,1,0,,7,20141124,20171004,41,30,149,149,1,20160424,20160524,0,1,0,0
7903,JMgjXQ7MgAgqP46N/M1P+byoL8R0dlVQTLpkJKhVJJ4=,14,38,male,3,20130302,20171027,39,30,149,149,1,20161231,20170227,0,1,0,0
7904,QlgDkd9mwtZ8NZwpzsi7Oibp5o7Sn6VLCKUYkD8g2Ew=,15,34,female,9,20080601,20170914,37,0,0,149,1,20150514,20150614,0,1,0,0
7905,LWmNRi8NTo5sRX6G89TjlVF5KOUyreQbQaW8PHT89mI=,5,26,female,3,20121127,20170409,23,30,149,149,1,20160731,20160831,0,1,0,0
7906,ykwTVhxC6J4XG59+Erjc+RqJYX7Wouxsugu4gyGkbqg=,13,27,male,3,20141104,20171002,39,30,149,149,1,20170131,20170302,0,1,0,0
7907,RxmhlpiPwRomAbKQ3Bzfgrv7D49bv2bgpQaI5dzynNM=,6,26,male,3,20150710,20171024,39,30,149,149,1,20160131,20160324,0,1,0,0
7908,gn8MwfYz5qp32x3Ejfp8iq7aki/8xZNtaCtstG+xnzE=,5,27,male,3,20120519,20170509,29,30,180,180,0,20161017,20161116,0,1,0,0
7909,QcgRRt0+xMVugo5MCa6ZiW5ShVlgHeV3EU/4Cyc3UFI=,1,0,,7,20160203,20171002,41,30,99,99,1,20160702,20160802,0,1,0,0
7910,swxTxAvn6VS+Ws93NNg5gv8CeK2qNerZD+CLIj8hIsE=,1,0,,7,20160513,20170912,41,30,99,99,1,20160912,20161012,0,1,0,0
7911,2P21LEQl/mDHWBuMc2fy/XdwaWvxZhzniNwRj9S6W3Q=,1,0,,7,20140223,20170922,41,30,298,298,1,20160522,20150822,0,2,0,0
7912,NeyO4IvTx+1v3mH1WMHio0V8voudtT8OQ1GHBDBIj1o=,1,0,,7,20160206,20171006,41,30,99,99,1,20160606,20160706,0,1,0,0
7913,NQutFM1aHHhpwv7AaH6oTQMutJ6xAyh8eFN82RhXzxY=,14,18,female,9,20110405,20170526,38,30,149,149,0,20150310,20150410,0,1,0,1
7914,MWccxHqz1pDpl9vBb+i0VWZEnVcw3kPa85SG2VxMMhs=,1,0,,7,20120217,20171004,41,30,149,149,1,20160604,20160704,0,1,0,0
7915,CgZxolOl70goTKgsG4kvrr8KT9/yBTBpJKUnXAG2xyM=,1,0,,7,20140323,20170930,41,30,99,99,1,20170225,20170325,0,1,0,0
7916,CRxh8cFidTwGrrrOPgKMNWSmQunlz2+SwJtlgth0Z2g=,5,18,male,3,20130404,20170907,36,30,180,180,1,20170208,20170307,0,1,0,0
7917,G7CNFec1iWa2dHE5++5KEfxpnaxuRRs+O1M8NrSbV6w=,5,37,male,9,20120408,20171003,40,30,149,149,1,20150804,20150903,0,1,0,0
7918,kwxChTGaw8nYnkrFMf6RrI2KtQ/rb6DxcomlruuZI0I=,1,0,,7,20151017,20170916,41,30,99,99,1,20151116,20151216,0,1,0,0
7919,CCH3JcVtFKY5vWECoktHTS6C4ffD14RG/bMZwBBByQs=,22,19,male,9,20150520,20170916,38,30,149,149,0,20161125,20161225,0,1,0,0
7920,uyYH9Bd68yNZ04BJMS2O2IUOWGFj/U4FeziV/cnqMT4=,22,27,female,9,20070213,20171006,39,30,149,149,1,20150630,20150806,0,1,0,0
7921,VpefuQR92Ixc1+lOEEeX66eATE0ultPp06LmBuqY9Dg=,13,22,female,9,20121201,20170809,39,30,149,149,1,20151202,20160101,0,1,0,0
7922,M1S2untGI7iSsH3d1rkYj5SgI4Zg/JhXBYs/PWhk/q8=,1,0,,7,20120317,20170908,41,30,99,99,1,20161208,20170108,0,1,0,0
7923,D3BIoRwFFysknDkPb3Ntbi5LSNSp8R1HvN6SMm+FF+w=,1,0,,7,20101106,20171002,41,30,99,99,1,20170202,20170302,0,1,0,0
7924,4NeIXurrT2pfiVroCwXUd+08AqidazBgYkPkfyH5rbg=,22,35,male,9,20130517,20170926,37,30,149,149,1,20160727,20160826,0,1,0,0
7925,GrX/SVMGvviP37N0Lf0UXoER9MJMgP2kr/wi9T3gr38=,13,19,male,9,20150505,20170428,38,30,149,149,0,20160116,20160215,0,1,0,0
7926,RcJbYlbEjZ3lEoKzYxvpZoAq+Huol8G3IQFc9x9DtqU=,10,29,female,3,20120621,20170924,40,30,149,149,1,20160323,20160422,0,1,0,0
7927,m5YWR43ibHQlcJgJYJY9/FKCkxbj6T7F3BzMG2Fpu9Y=,11,30,male,3,20130325,20170926,37,30,149,149,1,20151027,20151126,0,1,0,0
7928,b/nG7nabhq3fiAEmla1ywLYTFYOquOB5dPdKIpHq+Ro=,13,35,female,3,20140112,20170927,36,30,180,180,1,20160618,20160616,1,1,0,0
7929,BVeIuuOOXp9LzZO5XeP0NrsJibtzPHENtpShybG2niA=,4,33,female,3,20120825,20170807,40,30,149,149,1,20160622,20160721,0,1,0,0
7930,vuPUI8f7dw4bZ5koSez28JuzlNnf0S/WeHi5+VW/3gU=,1,0,,7,20141108,20171007,41,0,0,149,1,20150507,20150607,0,1,0,0
7931,yDWSp+Q1HNVAZwIpTLDtzJ6bOJAOdFiKqAv0bfPrtyQ=,1,0,,7,20120317,20171005,41,30,99,99,1,20170105,20170205,0,1,0,0
7932,4RikEUixIEzJ1b361I+9J0/vaJBDAVsZg16Wn0VWiCo=,1,0,,7,20161217,20170916,41,30,99,99,1,20170216,20170316,0,1,0,0
7933,mIhxWlJ6Whqah7NrBB3tCl7IpEj89nNwXpjiVRL/QEU=,13,26,female,9,20151208,20171007,38,30,149,149,0,20161204,20170103,0,1,0,0
7934,G7EonoojBt01uBPDIKmZw6mzxfoAM3Gz93G1QUyhKYU=,1,0,,7,20110322,20170922,41,30,258,258,1,20170221,20170122,0,2,0,0
7935,nJeUCl86TAW8jb+wRijmST3jyH61mGMmbWQ3y01r2cI=,4,23,male,3,20130325,20170916,28,30,150,150,0,20150721,20150820,0,1,0,0
7936,BMm2G+noOKBi5gBl1zm1dvrgmek6rSry5J5+7jowfDY=,11,33,male,9,20131020,20170926,40,30,298,298,1,20151121,20150820,0,2,0,0
7937,rZPkPkCNupXBnZxr9+zs0MJevhl6T2b1r6c73d4zIfc=,1,0,,7,20160804,20171004,41,30,99,99,1,20161004,20161104,0,1,0,0
7938,f5zUexX6KI3wARsxO2wtPz0TICISbqX4xlWTi3rFg7A=,4,36,female,9,20130704,20170909,40,30,149,149,1,20151104,20151204,0,1,0,0
7939,fkM0q/4wNC0f0lpsJ6v6PdTW6jC58gKMEC+pGK3QSIY=,11,19,male,4,20151030,20170612,38,30,149,149,0,20160903,20161003,0,1,0,0
7940,BVIhYIDBc+yXTblPx6s69qTiixMp3MY76xjHguNZqzE=,1,0,,7,20151108,20171007,41,30,149,149,1,20160907,20161007,0,1,0,0
7941,n2zfncApx+26rYPUzvj4nkPS31m/vD+zEQ4bxYmrDmI=,1,0,,7,20130207,20171006,41,30,149,149,1,20160406,20160506,0,1,0,0
7942,f5viDeukSRD3KknyEHQE1GXx4CDIUFQBsDrMTpx0vRI=,1,0,,7,20110712,20170917,41,0,0,149,1,20150512,20150612,0,1,0,0
7943,OMVcr1atwl21mkC/rpGkE6/kqYz1schZHyMBU3jJGpw=,1,0,,7,20160112,20170912,41,30,99,99,1,20160912,20161012,0,1,0,0
7944,/YzCWdHsU9d5uMgBC2qaRWQy7Bs61jweKtzwWDj5mu0=,1,0,,3,20130209,20170830,35,7,0,0,0,20161124,20161201,0,1,0,0
7945,gXIDXFb4vAger/p3/wO+vEKaoLL1OO9bRMzBUvi6C7k=,1,0,,7,20120212,20170920,41,30,99,99,1,20160820,20160920,0,1,0,0
7946,HDD+YkLT1re6zjfY62PWWJ9nmPCICmJ99XQmBkGwQZQ=,1,0,,7,20160515,20170208,41,30,149,149,1,20160615,20160715,0,1,0,1
7947,m0IBemGWpAIaFj7xp6uaN34bwsqlPvaWqFmo0zyMqYg=,1,0,,7,20130417,20171002,41,30,129,129,1,20150817,20150916,0,1,0,0
7948,8RRLpifvVx85qQbWxB4cp1+azWrkdGbHNeud32+gHAU=,1,0,,7,20151016,20170915,41,30,99,99,1,20160515,20160615,0,1,0,0
7949,ycMEm4zxNsBNFLvhmuh8o0H2zuk6dduLVF2iKawiNnE=,1,0,,7,20130611,20170910,41,30,149,149,1,20160910,20161010,0,1,0,0
7950,S6ZDX1gbdG9RLqcKfjWaMxLdaO517BVa7/3eSNnEBJE=,22,0,,3,20120901,20170927,40,30,149,149,1,20160526,20160625,0,1,0,0
